"Events / Unique users","utm_campaign","utm_id","Average","1 Mar 2026","2 Mar 2026","3 Mar 2026","4 Mar 2026","5 Mar 2026","6 Mar 2026","7 Mar 2026","8 Mar 2026","9 Mar 2026","10 Mar 2026","11 Mar 2026","12 Mar 2026","13 Mar 2026","14 Mar 2026","15 Mar 2026","16 Mar 2026","17 Mar 2026","18 Mar 2026","19 Mar 2026","20 Mar 2026","21 Mar 2026","22 Mar 2026","23 Mar 2026","24 Mar 2026","25 Mar 2026","26 Mar 2026","27 Mar 2026","28 Mar 2026","29 Mar 2026","30 Mar 2026","31 Mar 2026","1 Apr 2026","2 Apr 2026","3 Apr 2026","4 Apr 2026","5 Apr 2026","6 Apr 2026","7 Apr 2026","8 Apr 2026","9 Apr 2026","10 Apr 2026","11 Apr 2026","12 Apr 2026","13 Apr 2026","14 Apr 2026","15 Apr 2026","16 Apr 2026","17 Apr 2026","18 Apr 2026","19 Apr 2026","20 Apr 2026","21 Apr 2026","22 Apr 2026","23 Apr 2026","24 Apr 2026","25 Apr 2026","26 Apr 2026","27 Apr 2026","28 Apr 2026","29 Apr 2026"
"page_view","332400_69a58c1f43eca003e4084bea","admitad","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","332400_69cb94beac47d003d39819ae","admitad","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","trackier_4614_495_20260408clv39mbkpgvl","analyticscloud","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Repeat_1_order_180D","120241924794420111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","PMAX_Qscale_newstructure_09032026_qscale_low","PN_Personalized","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120218302167100111","0.03","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","90289_17300290:15914899:T616407995","admitad","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","PMAX_12sep_qscale","2003_star_panel_OB_1","0.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","trackier_4614_495_20260301clpgbiv6wwne","--","0.02","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage  shopping campaign_Videos_Bulk_30_Jan","WA_OB_AS_2702_0_90_Normal","0.02","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","LubzF67jzPdMttxNnLXWdK_p41736296","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","P3qjz5fsH9it5TnBA9Tnmm_p41736295","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","HoliSale_2Mar_8am","120237753540270111","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","trackier_4614_495_20260427cl7qg7n8a1h6","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","trackier_4614_495_20260410clgalt21a5mz","analyticscloud","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","401684_onb625761725_69c65f0c450789660_3214_partner-b2970d","admitad","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","trackier_4614_495_20260408clxoyfrptqp4","analyticscloud","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","332400_69a65e06ece6f103d102ccbf","admitad","0.02","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage_Holi_Sale","120242513252710111","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","F3H4ZjqWHojadMTqjJobkR_p27353042","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","fTg6NR95U5W4WjVFHQ2R2c_p44659528","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","332400_69ddd75f2db6ae03cc4a33b3","admitad","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage_BOGO_Sale_30March","120243405996970111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","QeYJBpVa5XjRvLuHpmnmon_p36509179","--","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","AS","0101_star_panel_2","0.02","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","trackier_4614_495_20260420cl3vnhnsj66t","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"page_view","332400_69a58549f0fda403cd1fb3d6","admitad","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Experimentation_14March","0304_star_panel_OB_2","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Demand_Gen","2404_Star_Panel_OB_1","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"page_view","Advantage  shopping campaign_Videos_Bulk_30_Jan","120217872090300111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","TRRZctqTN66S9kK9nUhXsp_p16248693","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","_TP3054T_Reg","Pinterest","0.02","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","332400_69a5892391aa2c03d99e69c5","admitad","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","oL2YjTt65eXM8S84dLcByv_p44113728","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"page_view","Repeat_1_order_180D","120237751299320111","3.58","0","10","3","3","0","0","9","0","3","0","0","0","0","3","4","0","5","6","3","3","0","5","15","1","0","0","8","6","0","1","0","13","6","0","0","0","11","0","0","0","0","5","0","7","0","0","1","0","5","5","0","21","1","5","12","1","3","2","29","0"
"page_view","TOF_Bulk_Lookalike+Targeting","120204195095910111","2.37","4","11","7","2","1","5","3","2","2","4","0","3","0","1","1","1","2","2","1","1","1","2","2","2","1","2","3","2","3","4","8","5","3","9","5","6","2","4","0","4","1","3","3","1","1","3","2","1","1","0","2","3","0","0","0","0","0","0","0","0"
"page_view","Advantage++shopping+campaign_Videos_Bulk_30_Jan","120216679762160111","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","AS","WA_OB_AS_20feb_0_90","5.42","122","101","9","11","14","9","5","12","4","1","5","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","9","4","0","1","1","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","2","1","0"
"page_view","trackier_4614_998_","analyticscloud","91.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","723","569","438","497","165","370","393","381","365","232","315","149","163","391","147","48"
"page_view","old_cart","--","16.57","0","2","0","0","2","0","1","1","0","322","380","71","28","27","9","3","12","7","7","3","3","2","4","0","3","6","1","6","2","29","3","1","3","2","3","2","0","2","2","4","3","1","0","3","0","1","3","1","1","2","1","3","3","1","3","2","3","9","0","1"
"page_view","Star Panel","2901_star_panel_OB_1","0.1","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"page_view","7UJPGVwjJ3pFfRJUjqjyE6_p41736295","--","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120240147652690111","0.2","1","0","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0"
"page_view","306480_FESTIVEEDIT","admitad","0.13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"page_view","steal_deals","0904_reactivation_OB_reminder","44.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1872","375","108","46","47","12","29","87","18","14","9","5","5","3","4","3","3","5","7","3","1"
"page_view","(EMPTY)","1102_reactivation_OB_1","1.53","16","15","9","2","5","6","3","4","3","2","2","3","0","1","0","0","2","3","3","0","1","1","0","0","2","0","1","2","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","AS","WA_OB_AS_1209_0_90_Variable","0.87","0","2","0","2","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","0","3","1","0","0","0","1","0","1","2","0","0","0","1","2","1","1","1","2","2","0","2","1","1","3","4","1","0","1","1","2","2","1","0","1","1","1","1","1","0"
"page_view","(EMPTY)","120242513383710111","0.43","1","1","3","0","0","3","0","1","2","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","4","1","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","120237753540440111","0.32","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","2","0","0","1","0","0","1","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0"
"page_view","(EMPTY)","120237753540680111","0.68","1","0","0","0","0","1","0","0","3","1","0","1","0","2","0","1","1","0","1","0","2","1","0","0","1","3","1","0","2","0","0","0","0","2","1","1","1","0","1","1","1","0","0","1","2","1","0","1","0","1","1","0","2","0","0","0","0","2","0","0"
"page_view","trackier_4614_617_{your-sub-aff-id}","--","0.1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","332400_69a5854643eca003e4083dea","admitad","0.02","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","2101_star_panel_OB","0.42","4","4","1","0","1","1","1","1","1","0","0","1","0","1","0","0","0","1","2","0","0","0","1","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","PMAX_Qscale_newstructure_09032026_qscale_high","PN_New Designs","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","Advantage  shopping campaign_Videos_Bulk_30_Jan","120245525858140111","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","2","5","3","4","0","0","1","1","0","0","0","0","0","0","0","0"
"page_view","DPA_Repeat","120216164796740111","0.83","1","5","3","3","0","0","2","1","0","1","0","0","0","1","2","3","0","0","1","1","1","1","0","1","0","0","0","2","2","1","2","2","0","0","1","2","1","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","2","1","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","120216149678200111","0.72","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","1","0","0","0","3","0","0","3","6","1","3","3","2","1","1","0","0","1","0","0","0","2","1","0","3","0","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"page_view","BOGO_30Mar_4","6609472974","0.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"page_view","(EMPTY)","Offline_CarryBags","1.52","3","1","0","2","0","0","1","2","2","2","1","1","3","1","0","2","3","1","0","1","0","3","2","1","3","0","0","1","2","1","4","2","2","0","3","0","2","3","3","1","2","1","4","2","2","1","1","3","0","2","0","2","0","3","1","3","2","1","1","1"
"page_view","TOF_Bulk_Lookalike2_UGC_Videos_3_9Oct","120245525741050111","18.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","12","119","326","231","92","108","92","50","31","2","23","0","8","17","1","0"
"page_view","TOF_Bulk_Lookalike2_UGC_Jan","PN_2pc_set","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"page_view","Experimentation_14March","120238348198190111","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
